date,price,close,high,low,open,volume,ticker,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,dopen,dhigh,dlow,dclose
2015-07-06,36.709999084472656,0.11835826235179182,0.128159658017363,0.1160691242421401,0.12251740892225899,-0.6776603377648112,PYPL,-1.4480654610205679,-0.04033439145583743,-0.9785442466469224,-0.9119066259387195,-5.782518064767326,-0.7898283383267495,5.994102672015789,-0.9499893897446172,-0.9485739895559597,-0.013575698390151516,-0.09406053947679924,0.0,-0.0043636437618371215
2015-07-07,36.619998931884766,0.1180680890492214,0.1219048263053334,0.1160691242421401,0.12161465300276297,-0.4650091308148508,PYPL,-0.7333113640968152,-0.0408912309962724,-0.9785442466469224,-0.9119066259387195,-5.782518064767326,-0.7898283383267495,5.994102672015789,-0.9506692127167533,-0.9492560097176882,-0.013575698390151516,-0.09406053947679924,0.0,-0.0043636437618371215
2015-07-08,34.70000076293945,0.1118777416598882,0.11722981745242181,0.11132963106653208,0.11716533312972538,-0.745898519893152,PYPL,-0.01855726717306235,-0.05746285561463887,-0.9579585006422127,-0.9580427982225986,-5.782518064767326,-1.089620917803098,5.994102672015789,-0.9605643881426402,-0.959183166375973,-0.06690914269649621,-0.07030306729403409,-0.07127278645833333,-0.0930908203125
2015-07-09,34.5,0.11123291073205092,0.11452153739480679,0.10958860355023647,0.1131673912164358,-0.9778142961138405,PYPL,0.6961968297506904,-0.06657148523425163,-0.9615141670596841,-0.9662512426216041,-5.782518064767326,-0.9323932094241933,5.994102672015789,-0.966267336314324,-0.9649045464907989,-0.06012129350142045,-0.04072728012547348,-0.026181677616003787,-0.009697006687973485
2015-07-10,34.689998626708984,0.1118454933489765,0.11345756451900624,0.10955635523932478,0.11174877301449536,-0.8762620881312375,PYPL,1.4109509266744433,-0.06888368466197001,-0.9662695182165103,-0.9667978572448844,-4.850473644719023,-0.8023950148015835,5.994102672015789,-0.9691150376079047,-0.9677614515622764,-0.021333266749526514,-0.01600008877840909,-0.0004849520596590909,0.009212054628314394
2015-07-13,36.77999877929688,0.11858395133166585,0.12090533775222927,0.11445705307211038,0.1147472263746808,-0.4269644562935164,PYPL,-1.4480654610205679,-0.04509174217102143,-0.962607453234907,-0.9638214429675982,0.11273484684730749,0.20146902045918808,-0.4734274741060339,-0.9657511802977143,-0.9643867222566175,0.045090923887310605,0.11200006658380682,0.07369699189157197,0.10133334073153444
2015-07-14,36.93000030517578,0.11906757760232554,0.1216791373254594,0.11800360472652495,0.11926103057041482,-0.8505427482394741,PYPL,-0.7333113640968152,-0.02787786376996645,-0.959968626380832,-0.9610163745202839,0.29441667341109673,0.3880821543401352,-0.10851839801528029,-0.9630246971070751,-0.9616514270653015,0.06787886186079546,0.01163644501657197,0.053333259351325414,0.007272801254734504
2015-07-15,37.5099983215332,0.120937573764014,0.12316223985009628,0.11938998691668072,0.12245292459956257,0.34914690394170467,PYPL,-0.01855726717306235,-0.008928774436047733,-0.9552313477780311,-0.9598099805844061,0.9094693844446663,0.5516221062631028,0.5054905360719542,-0.9598845699729384,-0.9585011510322001,0.04799989642518939,0.02230298591382576,0.020848499644887053,0.028121115944602273
2015-07-16,38.630001068115234,0.124548622040252,0.12886897326789673,0.12277534621304469,0.1251612046571776,1.5283465778600824,PYPL,0.6961968297506904,0.01903896067283297,-0.9454624103317856,-0.962021397384525,1.7746382955568216,1.0356534931499368,2.075053305427663,-0.9555622431770432,-0.9541648544649963,0.04072728012547348,0.08581820401278409,0.050909238873105715,0.05430316347064394
2015-07-17,38.38999938964844,0.12377482246702186,0.12961052453021515,0.12309775552739985,0.12709568514156247,5.001055918802423,PYPL,1.4109509266744433,0.03460557584217016,-0.9407731853527039,-0.9608555862853166,1.4581986430881462,0.8660165082464358,2.2201281006989353,-0.9524669559131068,-0.9510595632246709,0.029090835108901515,0.01115149295691288,0.004848410866477273,-0.01163644501657197
2015-07-20,40.470001220703125,0.13048104443792646,0.1371872541097041,0.1283208626745406,0.1336729384670742,5.936684182133651,PYPL,-1.4480654610205679,0.07536201101030979,-0.9260565478656542,-0.9666365777606722,2.506223343025594,1.3655975519926276,3.281488929569693,-0.9470778206174439,-0.9456530102298875,0.09890913529829545,0.11393931995738636,0.07854540275804925,0.10084857362689394
