index,price,close,high,low,open,volume,ticker,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,dopen,dhigh,dlow,dclose,dvolume
2010-01-04,12.915305137634276,0.06423534141625915,0.06560548493681083,0.062220431030210244,0.062381623707368695,-0.47627194324514494,TMUS,-1.4473987932710248,-0.30294302026786174,-1.1025528184973006,-1.0461924444863784,5.498293312168439,0.3408779267197589,6.120185962999823,-1.0778663908336519,-1.0804930351229591,0.03330690372442694,-0.011102402079357825,0.026962738789146838,0.0031720824676401225,-0.16047275800908306
2010-01-05,12.947712898254396,0.0643965340934176,0.0650413048020514,0.06359057070762536,0.0640741487391007,-0.6397169231329519,TMUS,-0.7326994545855547,-0.3022715638364683,-1.1025528184973006,-1.0461924444863784,5.498293312168439,0.3408779267197589,6.120185962999823,-1.0774828862326913,-1.0801025203621375,0.03330690372442694,-0.011102402079357825,0.026962738789146838,0.0031720824676401225,-0.16047275800908306
2010-01-06,12.072649002075195,0.060044327967002875,0.06447713235356511,0.05964134819567504,0.0643965340934176,0.3703612431734386,TMUS,-0.018000115900084712,-0.32714505124742377,-1.0876058352920634,-1.076292994132852,-5.835854212908929,-1.140812355278103,6.120185962999823,-1.0842581402786413,-1.0870016206770574,0.0063441649352803855,-0.01110225082253463,-0.07771605827138879,-0.08564630225469504,0.9922882018373296
2010-01-07,12.186083793640137,0.060608504258625746,0.0617368529987349,0.05939955725836908,0.060366713321319786,0.03475825028194471,TMUS,0.6966992227853853,-0.3340829998395057,-1.0915865912228186,-1.0776056940207257,-4.536678585399102,-0.9938885627082151,6.120185962999823,-1.0869746319640679,-1.0897677676754276,-0.07930213731941466,-0.05392547757829354,-0.0047581615156659825,0.011102326450946368,-0.329584919928504
2010-01-08,11.505477905273438,0.05722345419516173,0.05899657748704124,0.056095105455052564,0.058835384809882804,0.7069003470608536,TMUS,1.4113985614708553,-0.36220622448997974,-1.0896671515666494,-1.0896867688090814,-5.2454408388331695,-1.4123040331597687,6.120185962999823,-1.0918259692807806,-1.0947077835895942,-0.030134745628375224,-0.05392540194988222,-0.06502772840082845,-0.06661380744885417,0.6603309591203133
2010-01-11,11.651322364807127,0.057948823163943036,0.05923836458121064,0.056820474423833894,0.05698166710099233,0.12004516286416275,TMUS,-1.4473987932710248,-0.3722393491781825,-1.0921666682376217,-1.0924781784598894,-4.33892696678749,-1.0184495917682175,5.625744622429609,-1.0944849357332362,-1.0974153538393716,-0.036478986192067346,0.004758085887254385,0.014274408918586631,0.01427440891858635,-0.5763919114665849
2010-01-12,10.290111541748049,0.051178723037015,0.060044327967002875,0.0509369359428456,0.05939955725836908,2.8800604215300147,TMUS,-0.7326994545855547,-0.4344228471509362,-1.084576904013402,-1.1140791821819858,-5.193121149741166,-1.4294095845345265,5.851745650178385,-1.1009862579213574,-1.1040355150394188,0.04758123701460184,0.015860412338200472,-0.11578112351148201,-0.13322761489770835,2.7112650867852066
2010-01-13,10.25770092010498,0.051017530359856546,0.053032440745905456,0.049727988942588945,0.052790653651736075,0.9957842004020747,TMUS,-0.018000115900084712,-0.475428129757068,-1.0839266105157825,-1.1250402913059556,-5.204588365751656,-1.4742937111161074,5.875517628476305,-1.1059581257126885,-1.1090982646296594,-0.13005545680165648,-0.13798570078496258,-0.023790656321506717,-0.0031720824676401225,-1.850858737884252
2010-01-14,10.09565258026123,0.050211566974064294,0.051742899328637855,0.049969776036758326,0.050050374296905835,0.16412878991822716,TMUS,0.6966992227853853,-0.5086232110101367,-1.0846163161719131,-1.1331556649620078,-5.260111993064799,-1.3090547015769476,5.875517628476307,-1.1102512502181243,-1.113469864045204,-0.05392547757829396,-0.02537665974112098,0.004758085887254244,-0.01586041233820061,-0.8168610873329323
2010-01-15,10.241497039794922,0.0509369359428456,0.051259321297162506,0.04980858335959989,0.050614550588528706,0.31665727542283223,TMUS,1.4113985614708553,-0.5222414596863612,-1.08690044602298,-1.137067471399525,-4.749296242837775,-1.1236322471588485,5.878570627355706,-1.1133405947672612,-1.1166156793618396,0.011102326450946368,-0.009516247402920367,-0.0031720824676399815,0.01427440891858635,0.149910446986073
