date,price,close,high,low,open,volume,ticker,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,dopen,dhigh,dlow,dclose
2013-06-27,16.257665634155273,0.06974978615563096,0.07119262006918106,0.06599080944294092,0.06697801464361744,9.976118543224606,CDW,0.6975013160185054,-0.1700931058409349,-1.3414308668819248,-1.3193962182703196,5.645249409209398,0.3362080829912663,5.965083342691562,-1.3309876662452664,-1.320330572073885,0.048070863139933286,0.026565473823596402,0.0632511166617123,0.015812779165428077
2013-06-28,16.47892189025879,0.07069902108988671,0.07278733504841423,0.06978774917996391,0.06986368971280546,-0.19829126099029357,CDW,1.4117742336951642,-0.16766122697408292,-1.3414308668819248,-1.3193962182703196,5.645249409209398,0.3362080829912663,5.965083342691562,-1.3291463721808487,-1.3184860179457722,0.048070863139933286,0.026565473823596402,0.0632511166617123,0.015812779165428077
2013-07-01,16.231111526489258,0.06963587535636866,0.07176215958131696,0.06963587535636866,0.07081292464706121,-0.6327779753185869,CDW,-1.4453174370114712,-0.170759006614356,-1.3427929198892303,-1.3194830531662394,-0.9949788310069483,-0.09572008740828833,4.673647667960887,-1.3299074437656515,-1.3192484370295383,0.015812779165428077,-0.017077830452725512,-0.0025299819326644302,-0.017710356096374565
2013-07-02,17.009923934936523,0.07297717913843023,0.07457189411766343,0.06933212046709035,0.06963587535636866,-0.861851416288702,CDW,-0.7310445193348123,-0.1583762404609484,-1.3329989265600999,-1.3243817023064421,3.226280885232754,0.6851211772792702,5.48966322099225,-1.3270473050952285,-1.3163832344019657,-0.019607812385390392,0.046805811852635396,-0.005060084507259524,0.055660929579857014
2013-07-03,16.886024475097656,0.07244560989271512,0.07293920887200948,0.07088886517990273,0.07210388473701604,-1.0233051736860659,CDW,-0.01677160165815345,-0.15430967014992092,-1.3318507795426002,-1.3229087591401705,2.283653999858872,0.388778522520886,5.489663220992248,-1.3257436699652658,-1.3150772911487971,0.04111320170172682,-0.027197999467245458,0.02593294817994735,-0.008855117727221837
2013-07-05,17.009923934936523,0.07297717913843023,0.07350875562623317,0.07043322922494133,0.07138246415919708,-1.0124161192737542,CDW,1.4117742336951642,-0.1495662427713901,-1.3304365460071095,-1.3219252287552827,2.583630104299581,0.3789930209745148,5.546972818867,-1.3245308731517147,-1.3138623470438724,-0.012017745945465987,0.009487764012801332,-0.007590187081855068,0.008855117727221837
2013-07-08,17.01877212524414,0.07301514940485102,0.07396438433910676,0.07161028575772167,0.07233169909345283,-1.014163745290545,CDW,-1.4453174370114712,-0.14668138597777386,-1.3297071675627619,-1.3208644193541352,2.6036861415823975,0.5163120699857338,5.584899784137568,-1.3236435458710836,-1.312973448724965,0.015812779165428077,0.007590066439924404,0.01960793302732083,0.0006325256436490544
2013-07-09,17.257726669311523,0.0740403248719483,0.07563503985118147,0.0723696693598736,0.07263545398273115,-0.885242718359594,CDW,-0.7310445193348123,-0.13955589365726034,-1.327765209304258,-1.3205766799014513,3.074117364887531,0.8534757477883887,5.682224948643912,-1.32248090017034,-1.3118087445268238,0.005060084507259749,0.027830525110894063,0.012650150947184153,0.017077830452725734
2013-07-10,16.903722763061523,0.07252155042555666,0.07574895065044378,0.07233169909345283,0.07392641407268598,-0.7124966082383511,CDW,-0.01677160165815345,-0.14369063241185417,-1.3282357258179682,-1.3195231633754678,1.1962237700696312,0.5229996452331429,5.687241788780669,-1.322231301890534,-1.3115587043261396,0.02150538931633643,0.001897576930946489,-0.0006325256436488296,-0.025300422536298744
2013-07-11,17.32853126525879,0.07434407976122662,0.07460986438408419,0.07233169909345283,0.07233169909345283,-1.016449102389425,CDW,0.6975013160185054,-0.13628806464604867,-1.3267671694486873,-1.3192473998736503,2.05115094048758,0.5484752063764725,5.687241788780668,-1.321324567020255,-1.3106503640558929,-0.02656547382359618,-0.018975407383672,0.0,0.03036050704355827
