date,price,close,high,low,open,volume,ticker,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,dopen,dhigh,dlow,dclose
2019-03-12,34.7595329284668,0.7505431403976582,0.7505431403976582,0.7505431403976582,0.7505431403976582,-1.7791129619009676,FOXA,-0.7320932836818602,-0.05478915710575832,1.0714721199871595,0.9196578314006854,5.84937472954371,0.4803495903038074,6.645432475983518,0.8708917773264878,0.9599317528416853,0.1801802049489346,0.3423426643361498,0.12612628093084124,0.31531535866063554
2019-03-13,36.36030578613281,0.7851076271264977,0.7880703275553819,0.7643689501581145,0.7702942756712808,7.748066071250677,FOXA,-0.017127850888278767,0.000944505876395929,1.0714721199871595,0.9196578314006854,5.84937472954371,0.4803495903038074,6.645432475983518,1.0656935261019322,1.1708833560913963,0.1801802049489346,0.3423426643361498,0.12612628093084124,0.31531535866063554
2019-03-14,37.18356323242188,0.8028836790105988,0.8176970304658158,0.7851076271264977,0.7851076271264977,1.124834736205282,FOXA,0.6978375819053027,0.055843471605825014,1.2394306318177972,0.9984192467779693,5.84937472954371,0.7091392162345961,6.645432475983518,1.197416726604901,1.31352694376943,0.13513515371170096,0.2702703074234019,0.1891890777297943,0.16216245938721519
2019-03-15,38.14401626586914,0.8236223559789821,0.8269800128100891,0.8145368518358201,0.8173019987189911,1.5245429861914706,FOXA,1.4128030146988841,0.1319143518604866,1.4460156584727295,1.0234603983197605,5.84937472954371,0.7287129966660104,6.645432475983518,1.3217188090256076,1.4481341725995598,0.2936939265199852,0.08468422893960337,0.268468807800404,0.1891890777297943
2019-03-18,38.14401626586914,0.8236223559789821,0.8285601397973879,0.8107840879132868,0.8285601397973879,0.08788345112989777,FOXA,-1.4470587164754416,0.16931955152286718,1.5082555572840592,1.1017282486246318,5.84937472954371,0.5323774030428661,5.850491602599441,1.3963000584780314,1.5288985098976378,0.10270266183425791,0.014414746315723634,-0.03423467883337606,0.0
2019-03-19,36.89999008178711,0.7967607999517192,0.8236223559789821,0.7868852323149079,0.8206596555500981,2.926198374986639,FOXA,-0.7320932836818602,0.1050423157785236,1.4398433679426395,1.1704253471292951,2.362658789820504,0.06982898455348913,2.119330644785061,1.3955579395925692,1.52809486634888,-0.0720723569127479,-0.04504505123723365,-0.21801788302830644,-0.24504518870382067
2019-03-20,35.32666778564453,0.7627888231708158,0.8060438576405944,0.7552834460149525,0.7997235003806032,5.516458650633715,FOXA,-0.017127850888278767,-0.04953847512830417,1.4047380681630313,1.1012001387044155,0.017232818828342534,-0.6136123942224236,-0.7354921059831905,1.3403243043578337,1.4682821388999674,-0.19099057735279218,-0.16036027243128217,-0.2882880529851213,-0.3099101724587068
2019-03-21,36.60728073120117,0.7904404426917281,0.7914279843864889,0.7653564918528752,0.7702942756712808,4.1519020711129135,FOXA,0.6978375819053027,-0.05875820297754134,1.358829846521972,1.1435533752981542,1.1149847168140021,-0.3819343227702425,-0.7354921059831898,1.337859470150281,1.4656129599470242,-0.268468807800404,-0.13333365408870307,0.09189160209746519,0.2522525618616825
2019-03-22,35.41813659667969,0.7647639819049391,0.789847932743792,0.7444202613387785,0.788662837503318,3.2890405560326785,FOXA,1.4128030146988841,-0.1566369239686724,1.3260376961466638,1.1122582163348487,0.0018431953462582826,-0.7618216908795681,-0.4362738612842601,1.3037846467461676,1.4287131955828216,0.167567645589144,-0.014414058982788495,-0.1909912646857286,-0.23423412896702794
2019-03-25,34.24728775024414,0.7394824775203729,0.7695042121776315,0.7384949358256122,0.7681216387360461,2.563309645873756,FOXA,-1.4470587164754416,-0.31817845048482285,1.3385881367248431,0.9931980314711472,-0.828806875080134,-1.0889760784052225,-0.13286601410919602,1.2480280173089147,1.3683341155923898,-0.1873875781067964,-0.18558607848379854,-0.05405392401809207,-0.23063112972103347
