index,price,close,high,low,open,volume,ticker,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,dopen,dhigh,dlow,dclose,dvolume
2010-01-04,17.562400817871094,0.11801806026096623,0.12074050857137673,0.11747356713711428,0.11888017076772155,0.8893680632539973,TXN,-1.4473987932710248,-0.19776445279873295,-1.197121899870074,-1.16384177903082,-6.984562305185365,-0.7967436976807076,7.228336509358489,-1.1790618335370437,-1.1730445922615715,-0.016458193536462374,-0.020408250392770375,-0.012508136680154368,-0.00987489100866754,0.18820624616155177
2010-01-05,17.46111297607422,0.11733745034696971,0.11933390494076947,0.11661146528478353,0.11774581802625254,1.0320014296832267,TXN,-0.7326994545855547,-0.19985943715755672,-1.197121899870074,-1.16384177903082,-6.984562305185365,-0.7967436976807076,7.228336509358489,-1.180337008957826,-1.1743263513217042,-0.016458193536462374,-0.020408250392770375,-0.012508136680154368,-0.00987489100866754,0.18820624616155177
2010-01-06,17.33281898498535,0.1164753398402144,0.11810881055734564,0.11597622186455216,0.11751894228530399,0.5329708526201268,TXN,-0.018000115900084712,-0.20410165579490705,-1.1964714973784938,-1.1677217889904214,-6.984562305185365,-1.074267779454245,7.228336509358489,-1.1818388879964308,-1.1758359844541983,-0.0032917140469232976,-0.017774753589180025,-0.009216673765334126,-0.012508262246205663,-0.6559280765159016
2010-01-07,17.386844635009766,0.11683833237130749,0.1172467000505903,0.11506874486403171,0.11615772245731101,0.9901921017342584,TXN,0.6966992227853853,-0.20407775050965274,-1.197606969481553,-1.1673274180172986,-4.36269954977723,-0.9697185158059154,7.228336509358489,-1.1822497801963667,-1.1762489980611284,-0.019749782017334377,-0.012508262246205897,-0.013166479489539074,0.005266616909025888,0.6020590611217379
2010-01-08,17.785221099853516,0.11951540553352831,0.11951540553352831,0.11579472992621792,0.11615772245731101,1.5116169862854636,TXN,1.4113985614708553,-0.1893168651967107,-1.192163453307614,-1.1696599657320839,2.024392410354751,0.3196363959482217,-1.2651359666161266,-1.1804900338998563,-1.174480166320548,0.0,0.03291638707292475,0.010533233818052011,0.038841346791335336,0.6865214855150014
2010-01-11,17.555639266967773,0.1179726851127765,0.1201960154475248,0.11670220692673834,0.11951540553352831,1.2140358670477365,TXN,-1.4473987932710248,-0.18965280299997347,-1.1928025364132389,-1.168510484351861,-0.3543148794376848,0.27650430167634754,-0.12004179171649135,-1.180280338458282,-1.1742693882364306,0.048716237800002414,0.00987489100866707,0.013166479489538608,-0.022383153254872966,-0.39091333887980734
2010-01-12,16.819660186767578,0.11302690646761768,0.11810881055734564,0.11193792887433837,0.11806343540915593,3.5697332920963984,TXN,-0.7326994545855547,-0.22074684782443202,-1.1884899622833078,-1.178544598117538,-3.44968143301816,-1.6692191610968488,2.314655548193797,-1.182778070167713,-1.1767800155557526,-0.021066467636103554,-0.03028301583538592,-0.06912436262672103,-0.07175773386426008,3.0995796357851866
2010-01-13,16.89393424987793,0.1135260244432799,0.11416125920908668,0.11193792887433837,0.1134806492950902,2.9847751116892494,TXN,-0.018000115900084712,-0.23797009840559638,-1.1884646983953644,-1.1820211607632756,-2.998883289500353,-1.5535304555017044,2.314655548193797,-1.1844175848975904,-1.178427994982734,-0.06649111695523396,-0.057274568755951834,0.0,0.0072416453371800076,-0.7689692407947434
2010-01-14,16.684619903564453,0.11211942081267262,0.11343527414690048,0.11107581836758304,0.11293615617123826,4.002499560195249,TXN,0.6966992227853853,-0.2588595367057879,-1.187882440100515,-1.186580628137381,-3.4744578926404337,-1.4169110255405888,2.743668493569767,-1.1862784032237137,-1.1802984205805755,-0.007899988146564714,-0.010533233818051777,-0.012508262246205897,-0.02040825039277061,1.3394232115866707
2010-01-15,16.54281234741211,0.11116656866396248,0.1123916717018109,0.1098053488359695,0.1119833040225281,3.3695748586494974,TXN,1.4113985614708553,-0.2795227306750785,-1.187431023843638,-1.19096326706048,-3.745313414114436,-1.3504658748204812,3.27047230099115,-1.1881241063538417,-1.1821536529437477,-0.013824822298923782,-0.01514150791769296,-0.01843309639856473,-0.013824822298923548,-0.8320710984621004
2010-01-19,16.691368103027344,0.11216479596086232,0.11243704685000061,0.11048595874996599,0.11093970157743852,1.2405515215901937,TXN,-0.7326994545855547,-0.28601149158207617,-1.1882458277612606,-1.1925212134492604,-2.9739148090112413,-1.0493217203967007,3.213857318991875,-1.1892941805143407,-1.1833297681133192,-0.01514150791769296,0.0006583428093847063,0.00987489100866707,0.01448316510830802,-2.800248087610614
2010-01-20,16.576580047607422,0.11139343575048644,0.11166568663962469,0.1098053488359695,0.1112573189603419,1.6054397002517051,TXN,-0.018000115900084712,-0.2953813187406316,-1.188817004237397,-1.1944456658822873,-3.2069561020961896,-1.0844223248166704,3.4661249692257794,-1.1905101095037816,-1.1845519748570297,0.004608274099641182,-0.011191576627436717,-0.00987489100866707,-0.01119157662743625,0.48059125125377705
