return,volatility,cluster,start_idx,end_idx,start_date,end_date,desc_cluster
0.08624976842105266,0.00881044966559927,6,1060,1160,2014-05-23,2014-10-20,"High Trend, Low Volatility"
0.15743481324876674,0.009607835860413076,6,1080,1180,2014-06-23,2014-11-17,"High Trend, Low Volatility"
0.48768817106208323,0.015538685695802532,8,1100,1200,2014-07-21,2014-12-15,"High Trend, High Volatility"
0.5710046388164106,0.018012182152222698,8,1120,1220,2014-08-18,2015-01-14,"High Trend, High Volatility"
0.5085913314627377,0.022289509521715652,8,1140,1240,2014-09-16,2015-02-11,"High Trend, High Volatility"
0.6551531567098354,0.02304559491815311,8,1160,1260,2014-10-21,2015-03-18,"High Trend, High Volatility"
0.8954736239768064,0.02348442671686539,8,1180,1280,2014-11-18,2015-04-16,"High Trend, High Volatility"
0.33103130634921063,0.02142532739635668,8,1200,1300,2014-12-16,2015-05-15,"High Trend, High Volatility"
0.272460376240557,0.021896538028478768,8,1220,1320,2015-01-15,2015-06-12,"High Trend, High Volatility"
0.18730049754826195,0.0269911515127291,8,1240,1340,2015-02-12,2015-07-13,"High Trend, High Volatility"
-0.004784272783921441,0.028940542291832905,5,1260,1360,2015-03-19,2015-08-10,"Medium Trend, High Volatility"
-0.31654633898468526,0.03282727079287962,2,1280,1380,2015-04-17,2015-09-09,"Low Trend, High Volatility"
-0.24829360033004397,0.032814572024927484,2,1300,1400,2015-05-18,2015-10-14,"Low Trend, High Volatility"
-0.2319247205645106,0.03138263157864985,2,1320,1420,2015-06-15,2015-11-11,"Low Trend, High Volatility"
-0.14235422968225803,0.025111656392237797,2,1340,1440,2015-07-14,2015-12-09,"Low Trend, High Volatility"
-0.1583045513274525,0.024485210095625588,2,1360,1460,2015-08-11,2016-01-07,"Low Trend, High Volatility"
-0.10606609591550108,0.019718454409679512,2,1380,1480,2015-09-10,2016-02-04,"Low Trend, High Volatility"
-0.10289840982733209,0.02036929949750407,2,1400,1500,2015-10-15,2016-03-10,"Low Trend, High Volatility"
-0.14239256264624897,0.019883949591314624,2,1420,1520,2015-11-12,2016-04-08,"Low Trend, High Volatility"
-0.1207960975536912,0.0187157152491452,2,1440,1540,2015-12-10,2016-05-09,"Low Trend, High Volatility"
-0.037524172581702216,0.015571296023215843,5,1460,1560,2016-01-08,2016-06-06,"Medium Trend, High Volatility"
0.10158370057432699,0.012179167509470065,7,1480,1580,2016-02-05,2016-07-06,"High Trend, Medium Volatility"
0.03625002831135522,0.008715073330530416,3,1500,1600,2016-03-11,2016-08-03,"Medium Trend, Low Volatility"
0.039224890401842204,0.008116201777616593,3,1520,1620,2016-04-11,2016-08-31,"Medium Trend, Low Volatility"
0.05065215299613232,0.007688487211311363,3,1540,1640,2016-05-10,2016-09-30,"Medium Trend, Low Volatility"
0.062109871163576365,0.00745740656580435,3,1560,1660,2016-06-07,2016-11-04,"Medium Trend, Low Volatility"
0.11519922868055296,0.00718041998886733,6,1580,1680,2016-07-07,2016-12-02,"High Trend, Low Volatility"
0.06672818856748686,0.007612390242302911,3,1600,1700,2016-08-04,2016-12-30,"Medium Trend, Low Volatility"
0.05564944491385362,0.006847914169036801,3,1620,1720,2016-09-01,2017-02-06,"Medium Trend, Low Volatility"
0.0667384971213722,0.006634453394489375,3,1640,1740,2016-10-10,2017-03-06,"Medium Trend, Low Volatility"
0.0471284381948291,0.006403429763507167,3,1660,1760,2016-11-07,2017-04-05,"Medium Trend, Low Volatility"
-0.020976502003277255,0.005488891524522368,3,1680,1780,2016-12-05,2017-05-04,"Medium Trend, Low Volatility"
0.061724733443947875,0.005830047112904582,3,1700,1800,2017-01-03,2017-06-05,"Medium Trend, Low Volatility"
0.08420534181611682,0.00620770442397704,6,1720,1820,2017-02-07,2017-07-03,"High Trend, Low Volatility"
0.11960781792317635,0.006588023759932448,6,1740,1840,2017-03-07,2017-07-31,"High Trend, Low Volatility"
0.14477658513615335,0.007426267974914406,6,1760,1860,2017-04-06,2017-08-28,"High Trend, Low Volatility"
0.15515353343658253,0.007452846223188845,6,1780,1880,2017-05-05,2017-09-25,"High Trend, Low Volatility"
0.13913203955999465,0.006799618279447793,6,1800,1900,2017-06-06,2017-10-30,"High Trend, Low Volatility"
0.16174071114091237,0.007299600227091484,6,1820,1920,2017-07-04,2017-11-27,"High Trend, Low Volatility"
0.07393951850495924,0.00782329093910949,6,1840,1940,2017-08-01,2017-12-25,"High Trend, Low Volatility"
0.15967674395765952,0.007702182194976601,6,1860,1960,2017-08-29,2018-01-23,"High Trend, Low Volatility"
0.09261157707423595,0.010983541830694478,6,1880,1980,2017-09-26,2018-02-27,"High Trend, Low Volatility"
-0.0165101848905751,0.011634671992227256,4,1900,2000,2017-10-31,2018-03-27,"Medium Trend, Medium Volatility"
-0.07976339845231807,0.0122309027981241,0,1920,2020,2017-11-28,2018-04-26,"Low Trend, Low Volatility"
-0.07640347053026808,0.012086973560948523,0,1940,2040,2017-12-26,2018-05-28,"Low Trend, Low Volatility"
-0.21180657942671258,0.012492177365269851,1,1960,2060,2018-01-24,2018-06-26,"Low Trend, Medium Volatility"
-0.10945453009389827,0.012264087977063081,0,1980,2080,2018-02-28,2018-07-24,"Low Trend, Low Volatility"
-0.0899659603241901,0.01312575347788984,1,2000,2100,2018-03-28,2018-08-21,"Low Trend, Medium Volatility"
-0.07340218566599023,0.013030672030605608,1,2020,2120,2018-04-27,2018-09-18,"Low Trend, Medium Volatility"
-0.06980358288947147,0.0161923444498056,5,2040,2140,2018-05-29,2018-10-24,"Medium Trend, High Volatility"
-0.0005570735125836058,0.016445966136828007,5,2060,2160,2018-06-27,2018-11-21,"Medium Trend, High Volatility"
-0.07572640202464652,0.015591216487850574,1,2080,2180,2018-07-25,2018-12-19,"Low Trend, Medium Volatility"
-0.013383119597762384,0.014925974923394477,5,2100,2200,2018-08-22,2019-01-18,"Medium Trend, High Volatility"
0.054681256162102974,0.01494712064932887,5,2120,2220,2018-09-19,2019-02-22,"Medium Trend, High Volatility"
0.1248611171862107,0.01392333600241724,7,2140,2240,2018-10-25,2019-03-22,"High Trend, Medium Volatility"
0.2185924025574421,0.014200507477555392,7,2160,2260,2018-11-22,2019-04-22,"High Trend, Medium Volatility"
0.1503313365925718,0.0156636269704799,8,2180,2280,2018-12-20,2019-05-23,"High Trend, High Volatility"
0.20813508972504266,0.015787331657108408,8,2200,2300,2019-01-21,2019-06-21,"High Trend, High Volatility"
0.038715159568715185,0.01432772693743185,4,2220,2320,2019-02-25,2019-07-19,"Medium Trend, Medium Volatility"
0.0390132635405734,0.013326999102296485,4,2240,2340,2019-03-25,2019-08-16,"Medium Trend, Medium Volatility"
0.0012095291561149202,0.012268365484891021,4,2260,2360,2019-04-23,2019-09-16,"Medium Trend, Medium Volatility"
0.0987703223493252,0.009695098085569204,6,2280,2380,2019-05-24,2019-10-21,"High Trend, Low Volatility"
0.010655335638614288,0.00880305039303992,3,2300,2400,2019-06-24,2019-11-18,"Medium Trend, Low Volatility"
0.04070146269282135,0.008414820353575443,3,2320,2420,2019-07-22,2019-12-16,"Medium Trend, Low Volatility"
0.07068267576133604,0.007628699390278542,3,2340,2440,2019-08-19,2020-01-14,"Medium Trend, Low Volatility"
-0.004509487666647943,0.011157749589867686,4,2360,2460,2019-09-17,2020-02-19,"Medium Trend, Medium Volatility"
-0.11686676920654268,0.013775593555557285,1,2380,2480,2019-10-22,2020-03-18,"Low Trend, Medium Volatility"
-0.07747525772848893,0.014950109750520536,1,2400,2500,2019-11-19,2020-04-16,"Low Trend, Medium Volatility"
-0.056863174536849095,0.014871249357563029,5,2420,2520,2019-12-17,2020-05-19,"Medium Trend, High Volatility"
-0.05853987684400275,0.015229968978885906,5,2440,2540,2020-01-15,2020-06-16,"Medium Trend, High Volatility"
0.06172965401151154,0.01571942141340829,5,2460,2560,2020-02-20,2020-07-16,"Medium Trend, High Volatility"
0.261521655609793,0.014081163584128602,7,2480,2580,2020-03-19,2020-08-13,"High Trend, Medium Volatility"
0.15536284764415567,0.013829387979043789,7,2500,2600,2020-04-17,2020-09-10,"High Trend, Medium Volatility"
0.18347459742691874,0.014505448426810546,7,2520,2620,2020-05-20,2020-10-16,"High Trend, Medium Volatility"
0.15867998555151303,0.014355787296060792,7,2540,2640,2020-06-17,2020-11-13,"High Trend, Medium Volatility"
0.0759491167760955,0.011188997227140797,7,2560,2660,2020-07-17,2020-12-11,"High Trend, Medium Volatility"
