date,adjusted price,close,high,low,open,volume,ticker,day
2010-01-04,29.717899322509766,29.717899322509766,30.379377365112305,29.591440200805664,30.27237319946289,1843924,ILMN,0
2010-01-05,29.523345947265625,29.523345947265625,29.669261932373047,28.94941520690918,29.542802810668945,3124812,ILMN,1
2010-01-06,31.3424129486084,31.3424129486084,31.546693801879883,29.41634178161621,29.41634178161621,4179540,ILMN,2
2010-01-07,31.877431869506836,31.877431869506836,32.30544662475586,31.12840461730957,31.361867904663086,9313680,ILMN,3
2010-01-08,32.2470817565918,32.2470817565918,32.37354278564453,31.206226348876953,31.71206283569336,2756685,ILMN,4
2010-01-11,32.898834228515625,32.898834228515625,33.103111267089844,32.149803161621094,32.39299774169922,2277020,ILMN,0
2010-01-12,38.103111267089844,38.103111267089844,38.171207427978516,32.188716888427734,32.811283111572266,16480896,ILMN,1
2010-01-13,39.4066162109375,39.4066162109375,39.78599166870117,37.733463287353516,38.57976531982422,12683361,ILMN,2
2010-01-14,37.96692657470703,37.96692657470703,39.23151779174805,37.39299774169922,39.056419372558594,3742537,ILMN,3
2010-01-15,37.95719909667969,37.95719909667969,38.842411041259766,37.44163513183594,38.22957229614258,2992714,ILMN,4
2010-01-19,37.052528381347656,37.052528381347656,38.1906623840332,36.2159538269043,37.869651794433594,3911437,ILMN,1
2010-01-20,36.66342544555664,36.66342544555664,37.20817184448242,36.021400451660156,36.88716125488281,3408745,ILMN,2
2010-01-21,36.51750946044922,36.51750946044922,37.33462905883789,36.4688720703125,36.74124526977539,3221135,ILMN,3
2010-01-22,35.505836486816406,35.505836486816406,37.130348205566406,35.40856170654297,36.39105224609375,2634353,ILMN,4
2010-01-25,35.45719909667969,35.45719909667969,35.992218017578125,35.26264572143555,35.719844818115234,1602652,ILMN,0
2010-01-26,35.29182815551758,35.29182815551758,35.83657455444336,34.72762680053711,35.145912170410156,1843615,ILMN,1
2010-01-27,36.0311279296875,36.0311279296875,36.07976531982422,34.86381149291992,35.02918243408203,2494853,ILMN,2
2010-01-28,35.311283111572266,35.311283111572266,37.28599166870117,34.931907653808594,36.235408782958984,2549851,ILMN,3
