date,price,close,high,low,open,volume,ticker,day
2010-01-04,4.022358417510986,6.597499847412109,6.632500171661377,6.53000020980835,6.557499885559082,4204400,CTAS,0
2010-01-05,4.016262054443359,6.587500095367432,6.59250020980835,6.534999847412109,6.577499866485596,5822400,CTAS,1
2010-01-06,4.026930809020996,6.605000019073486,6.617499828338623,6.547500133514404,6.547500133514404,6280400,CTAS,2
2010-01-07,4.061986923217773,6.662499904632568,6.662499904632568,6.5,6.5,4140400,CTAS,3
2010-01-08,4.101616859436035,6.727499961853027,6.730000019073486,6.617499828338623,6.639999866485596,10043200,CTAS,4
2010-01-11,4.084849834442139,6.699999809265137,6.732500076293945,6.670000076293945,6.71750020980835,2839600,CTAS,0
2010-01-12,4.029978275299072,6.610000133514404,6.710000038146973,6.590000152587891,6.684999942779541,4056000,CTAS,1
2010-01-13,4.092472076416016,6.712500095367432,6.727499961853027,6.619999885559082,6.632500171661377,3398400,CTAS,2
2010-01-14,4.066561698913574,6.670000076293945,6.71750020980835,6.652500152587891,6.677499771118164,3462000,CTAS,3
2010-01-15,3.999495029449463,6.559999942779541,6.71750020980835,6.517499923706055,6.707499980926514,5469600,CTAS,4
2010-01-19,4.063510894775391,6.664999961853027,6.664999961853027,6.527500152587891,6.527500152587891,2735600,CTAS,1
2010-01-20,4.001018524169922,6.5625,6.617499828338623,6.5,6.614999771118164,4123200,CTAS,2
2010-01-21,3.9278576374053955,6.442500114440918,6.585000038146973,6.4375,6.550000190734863,7512000,CTAS,3
2010-01-22,3.8485991954803467,6.3125,6.497499942779541,6.289999961853027,6.454999923706055,8358800,CTAS,4
2010-01-25,3.842503309249878,6.302499771118164,6.34250020980835,6.260000228881836,6.34250020980835,5290000,CTAS,0
2010-01-26,3.8135437965393066,6.255000114440918,6.307499885559082,6.239999771118164,6.277500152587891,5861200,CTAS,1
2010-01-27,3.8440263271331787,6.304999828338623,6.307499885559082,6.202499866485596,6.212500095367432,6942400,CTAS,2
2010-01-28,3.80439829826355,6.239999771118164,6.34499979019165,6.212500095367432,6.322500228881836,5386800,CTAS,3
