index,adjusted price,close,high,low,open,volume,ticker,day,dopen,dhigh,dlow,dclose,dvolume
2010-01-04,-1.012678778918457,0.04297910344491127,0.043453394323933,0.04292330592657288,0.04336969671607592,0.4536854230958334,INTU,-1.4473987932710248,-0.004117792156062268,-0.0031195402333866968,-0.0044921455521418656,0.0,0.7941167737429653
2010-01-05,-1.012678778918457,0.04297910344491127,0.04310465118704638,0.042421114958032476,0.04290935588181354,1.1349433072356998,INTU,-0.7326994545855547,-0.004117792156062268,-0.0031195402333866968,-0.0044921455521418656,0.0,0.7941167737429653
2010-01-06,-1.0146662068368277,0.042379264823754446,0.04303490362394864,0.042295567215897376,0.042769858094919094,0.9124618007817097,INTU,-0.018000115900084712,-0.0012478208533953624,-0.000623898526596105,-0.0011230363880354664,-0.00536561300945763,-0.25912692250390124
2010-01-07,-1.0151284044609914,0.042239769697558986,0.04268616048706202,0.04201657430280747,0.04225371974231833,1.0988558917534461,INTU,0.6966992227853853,-0.004616906217298521,-0.0031195402333866968,-0.002495617906587439,-0.0012477970531921214,0.21738837606556377
2010-01-08,-1.0114308831009549,0.04335574667131657,0.04341154685035394,0.04201657430280747,0.04230951726065671,2.0911734839855614,INTU,1.4113985614708553,0.0004991140612361648,0.006488649397493096,0.0,0.009982519226756106,1.1566346412990849
2010-01-11,-1.0107837825738162,0.0435510419765494,0.04381608750557895,0.0431465013213244,0.0431465013213244,1.8856996829143562,INTU,-1.4473987932710248,0.007486901320168755,0.0036186542946229057,0.010107303692116001,0.001746934914631527,-0.2393056569172913
2010-01-12,-1.0107837825738162,0.0435510419765494,0.04381608750557895,0.043076751097527684,0.04323019892918147,0.9855863005746975,INTU,-0.7326994545855547,0.0007486829919559121,0.0,-0.0006239223267992573,0.0,-1.0488584635663443
2010-01-13,-1.009119914857894,0.04405323294508981,0.0442066807767436,0.0435231445477297,0.04373238989772188,0.6827282778193241,INTU,-0.018000115900084712,0.0044921455521418656,0.003493893629466251,0.003993031490905657,0.0044921455521418656,-0.35280001012386997
2010-01-14,-1.0081955295484453,0.044332228518878705,0.044471723645074165,0.0438300375503383,0.0442066807767436,0.6816059419311201,INTU,0.6966992227853853,0.004242576621422163,0.002370833441227588,0.002745186837307142,0.00249564170679068,-0.0011486231939121419
2010-01-15,-1.009674494361393,0.04388583506867669,0.04459727138720926,0.04336969671607592,0.04424852825032264,1.7332346691783274,INTU,1.4113985614708553,0.0003743295958763134,0.0011230363880354222,-0.004117792156062312,-0.003993031490905657,1.2257575319488363
2010-01-19,-1.008426638299406,0.04426247829508199,0.044527523824111535,0.04366263967392517,0.04377423737130093,0.28835671341038865,INTU,-0.7326994545855547,-0.004242576621422119,-0.0006238985265960164,0.0026204023719472906,0.0033691091641063994,-1.683742655705982
2010-01-20,-1.0107837825738162,0.0435510419765494,0.04412298050818755,0.042895405837054194,0.04398348538199208,0.7706158112186885,INTU,-0.018000115900084712,0.0018717431801945751,-0.0036186780948261024,-0.006862978993369454,-0.006363864932133289,0.5621979048234939
2010-01-21,-1.0125401315578626,0.0430209535791893,0.04381608750557895,0.042769858094919094,0.04353709193179007,1.107575578269493,INTU,0.6966992227853853,-0.003993031490905657,-0.002745186837307142,-0.0011230363880354664,-0.004741690682658328,0.392861915065806
2010-01-22,-1.0159603184411947,0.04198867421328878,0.04321624888442213,0.04193287403425141,0.04296515340015193,0.658468555928144,INTU,1.4113985614708553,-0.005116044078737927,-0.00536561300945763,-0.007486901320168711,-0.009233836234800239,-0.5232427710564447
2010-01-25,-1.0147586483494362,0.04235136739493474,0.042616410263265306,0.04193287403425141,0.04212817200018323,0.8173222508739498,INTU,-1.4473987932710248,-0.0074868775199655145,-0.00536561300945763,0.0,0.0032443246987465036,0.18529201199384518
2010-01-26,-1.0162838885825218,0.04189102656067237,0.042532712655408235,0.04182127633687565,0.042239769697558986,1.8929516994227515,INTU,-0.7326994545855547,0.000998251922675615,-0.0007486829919559121,-0.000998251922675615,-0.004117792156062268,1.2537286580050675
2010-01-27,-1.0163763201562515,0.041863126471153686,0.04196077412377009,0.04131908802903423,0.04169572859474056,1.9363774649432626,INTU,-0.018000115900084712,-0.004866498948221376,-0.005116044078737971,-0.004492121751938669,-0.0002495689307196586,0.05076900646441639
2010-01-28,-1.0179940118408246,0.04137488554737262,0.04194682407901076,0.04101219236572666,0.04158413089736479,1.7168312985045757,INTU,0.6966992227853853,-0.0009982519226756593,-0.00012478446535980713,-0.0027452106375102947,-0.004367361086782059,-0.25570599341788736
2010-01-29,-1.0182251106529066,0.04130513798427488,0.04184917642639434,0.04119354028689913,0.04169572859474056,1.7077662778690814,INTU,1.4113985614708553,0.0009982519226756593,-0.0008734674573157635,0.001622174249474828,-0.000623898526596105,-0.01040525483842033
2010-02-01,-1.0168384780248996,0.04172362868425924,0.04198867421328878,0.04116564019738045,0.04116564019738045,0.774932487711781,INTU,-1.4473987932710248,-0.004741690682658372,0.001247820853395318,-0.0002495689307196586,0.0037434387599828015,-1.086991761319264
2010-02-02,-1.0166074289072122,0.04179337624735697,0.04189102656067237,0.04134698545785394,0.04168177854998121,1.218859498261419,INTU,-0.7326994545855547,0.004616906217298477,-0.0008734674573157635,0.0016221504492716758,0.0006238985265960607,0.5175245955826064
2010-02-03,-1.016468751729981,0.041835226381635,0.042058421776386516,0.041458583155229684,0.04154228342378575,0.2596939814962541,INTU,-0.018000115900084712,-0.0012477970531921214,0.0014973659839118685,0.0009982519226755264,0.00037435339607955437,-1.1176795075320356
2010-02-04,-1.019842752643085,0.04081689706049383,0.04177942886329661,0.04081689706049383,0.0417096786394999,1.162656370321354,INTU,0.6966992227853853,0.0014973659839118685,-0.002495617906587484,-0.005739942605333899,-0.009109051769440343,1.0524975352983679
2010-02-05,-1.019010808846245,0.04106799254476402,0.04143068572640999,0.040496054013125886,0.04098429227620797,2.166628989084819,INTU,1.4113985614708553,-0.00648864939749314,-0.0031195402333866968,-0.002869971302667038,0.0022460727760708885,1.1702177420817872
2010-02-08,-1.0193805550189214,0.040956394847388264,0.04122143771571883,0.040607651710501645,0.04101219236572666,0.34550951017893405,INTU,-1.4473987932710248,0.00024956893071974724,-0.0018717431801945751,0.0009982519226755706,-0.0009982519226756593,-2.122225272083881
2010-02-09,-1.0196116339532455,0.04088664462359155,0.04144463311047035,0.040482103968366545,0.04120749033165847,1.769408418190443,INTU,-0.7326994545855547,0.0017469587148346794,0.00199650384535123,-0.0011230363880354222,-0.000623922326799213,1.6596118325044809
2010-02-10,-1.019241897719448,0.04099824232096732,0.04108194258952337,0.040551851531464275,0.040733199452636745,0.23759259785162026,INTU,-0.018000115900084712,-0.004242576621422163,-0.0032443008985433516,0.0006238985265960607,0.0009982519226756593,-1.7850625259888053
2010-02-11,-1.018271266806498,0.04129118793951554,0.0414027856368913,0.040454203878847864,0.04087269457883221,0.5466666347570469,INTU,0.6966992227853853,0.0012477970531921214,0.0028699713026669937,-0.0008734674573157635,0.002620426172150443,0.36036308874867395
2010-02-12,-1.019241897719448,0.04099824232096732,0.04108194258952337,0.040510004057885234,0.040537901486704934,0.8349342909657675,INTU,1.4113985614708553,-0.0029947557680268452,-0.0028699713026669937,0.0004991378614394058,-0.002620426172150443,0.3361147384625166
2010-02-16,-1.0173931370394298,0.04155623346854509,0.04157018085260545,0.04081689706049383,0.041109840018343065,0.16092842333429655,INTU,-0.7326994545855547,0.005116044078737883,0.004367337286578818,0.0027451868373071864,0.004991283413581227,-0.785346308381921
2010-02-17,-1.0168384780248996,0.04172362868425924,0.041835226381635,0.04124933780523751,0.04162598103164282,0.566350679565549,INTU,-0.018000115900084712,0.004616930017501762,0.0023708572414307843,0.0038682232253425645,0.0014973659839118243,0.47265005521901243
2010-02-18,-1.0149435313746533,0.042295567215897376,0.042337417350175405,0.04168177854998121,0.04179337624735697,0.7856378454146505,INTU,0.6966992227853853,0.0014973659839118243,0.0044921455521418656,0.0038682232253426088,0.005116044078737927,0.2557229049411901
2010-02-19,-1.00385090766127,0.04564350345856811,0.04624334207972493,0.04491811709527618,0.04498786465837391,6.9399235216167,INTU,1.4113985614708553,0.028574999961919676,0.03493886489405292,0.028949353357999228,0.029947605280674843,7.172539670177227
2010-02-22,-1.0055147853160713,0.0451413124900277,0.04579695129022189,0.044904164389817855,0.045476102921456,2.5131717779502893,INTU,-1.4473987932710248,0.004367337286578818,-0.00399300769070246,-0.00012480826556304808,-0.0044921455521418656,-5.158903529289334
2010-02-23,-1.0077795576500252,0.044457776261013805,0.04530870770574185,0.04405323294508981,0.04497391727431355,3.5439941245007907,INTU,-0.7326994545855547,-0.004492097951735473,-0.004367384886985211,-0.00761166198532541,-0.006114296001413542,1.201509181662679
2010-02-24,-1.0059307671533704,0.0450157647478926,0.045183159963606744,0.044527523824111535,0.04455542391363022,2.501171417299492,INTU,-0.018000115900084712,-0.003743462560185954,-0.0011230363880354664,0.004242576621422208,0.004991259613378075,-1.2151759864834317
2010-02-25,-1.0050525976307865,0.04528080761622316,0.04550400301097468,0.044234578205563306,0.044360125947698406,2.933011733668471,INTU,0.6966992227853853,-0.0017469587148347238,0.0028699713026669937,-0.0026204261721504874,0.002370833441227588,0.5034384169931375
2010-02-26,-1.0055147853160713,0.0451413124900277,0.04532266041120017,0.04486231691623881,0.04532266041120017,1.0551711256433494,INTU,1.4113985614708553,0.008609961508407375,-0.001622126649068479,0.005615181940177332,-0.0012477970531921214,-2.1883296958930316
2010-03-01,-1.0030189539255512,0.04589459894283831,0.04596434650593604,0.04504366483741128,0.04509946501644865,0.8490929898631111,INTU,-1.4473987932710248,-0.00199650384535123,0.005739942605333987,0.0016221742494748723,0.006738218328212799,-0.24000996584676476
2010-03-02,-1.0019559510721447,0.046215441990206246,0.046438637384957765,0.04568535093214715,0.04571325102166584,2.2597828678057565,INTU,-0.7326994545855547,0.005490373674614284,0.004242576621422163,0.005739942605333987,0.0028699713026669937,1.6442176516174185
2010-03-03,-1.0015861850217107,0.04632703702688302,0.046675780163769644,0.04607594154261282,0.04613174172165019,1.4301176458333684,INTU,-0.018000115900084712,0.0037434387599827573,0.002121264510507885,0.003493869829263054,0.0009982281224724184,-0.9667561655020108
2010-03-04,-1.0005693581996535,0.046633932690190595,0.04671763295874665,0.0459782938899964,0.04642468467949944,1.096006885268005,INTU,0.6966992227853853,0.0026204023719472906,0.00037437719628275097,-0.0008734674573157635,0.002745210637510339,-0.3892228433337826
2010-03-05,-0.998350851346959,0.04730351887444515,0.04733141896396383,0.04653628503757418,0.04653628503757418,1.5200771839494172,INTU,1.4113985614708553,0.0009982757228788116,0.005490373674614284,0.004991283413581272,0.0059895115360536905,0.494383016471336
2010-03-08,-0.998027271266753,0.04740116652706156,0.04742906661658025,0.04706637609563327,0.047136123658731,0.9594272410265566,INTU,-1.4473987932710248,0.00536561300945763,0.0008734674573157635,0.004741714482861569,0.0008734674573157635,-0.6532380763249727
2010-03-09,-0.9981659285662263,0.04735931905348252,0.04744301400064061,0.04708032347969363,0.04708032347969363,1.2567599178707716,INTU,-0.7326994545855547,-0.0004991378614394058,0.00012476066515665484,0.00012476066515665484,-0.00037432959587635776,0.3466793724046184
2010-03-10,-0.9957624989327991,0.04808470541677444,0.04819630045345122,0.047233771311347414,0.04735931905348252,2.4746670236319037,INTU,-0.018000115900084712,0.002495641706790636,0.006738218328212799,0.0013726053187551694,0.006488649397493096,1.4195431031153882
2010-03-11,-0.9954389884247454,0.04818235306939086,0.04819630045345122,0.04777780975346687,0.04777780975346687,0.7124270120918009,INTU,0.6966992227853853,0.0037434387599827573,0.0,0.004866475148018224,0.0008734674573157635,-2.053605459240896
2010-03-12,-0.9951154779166916,0.04828000072200728,0.04836369566916537,0.04787545740608329,0.04795915767463934,0.719333694480749,INTU,1.4113985614708553,0.0016221742494748723,0.0014973659839118243,0.0008734674573157635,0.0008734674573157635,0.008208624011949396
2010-03-15,-0.9949768007394605,0.04832184819558632,0.04836369566916537,0.04804285262179744,0.04804285262179744,-0.013033639337333246,INTU,-1.4473987932710248,0.0007486591917527155,0.0,0.0014973659839118243,0.00037432959587635776,-0.8533624278567855
