index,adjusted price,close,high,low,open,volume,ticker,day,dopen,dhigh,dlow,dclose,dvolume
2010-01-04,-1.63212850945744,0.16188894686472435,0.16321784474489687,0.16117702694041722,0.16288562027485373,-0.058754736853591866,CHKP,-1.4473987932710248,-0.059374854713712996,-0.04062502607702587,-0.09453115593644239,-0.022656316123887032,2.153649376415322
2010-01-05,-1.639984151254834,0.16051257800033095,0.1607498786068081,0.15543426898124227,0.15927860398372445,1.9080213454618196,CHKP,-0.7326994545855547,-0.059374854713712996,-0.04062502607702587,-0.09453115593644239,-0.022656316123887032,2.153649376415322
2010-01-06,-1.6351082427829202,0.16136687466754923,0.16312292088133087,0.15999050580315582,0.1606549547432421,1.0523637275509166,CHKP,-0.018000115900084712,0.02265601810073421,0.039062490686776474,0.07499991059305415,0.014062520489091757,-0.9374436199201757
2010-01-07,-1.6372753591410134,0.1609871792132852,0.16198387072829035,0.16027527739385383,0.16198387072829035,0.30127949963206363,CHKP,0.6966992227853853,0.021875197440338744,-0.018749828636687126,0.004687606170748193,-0.006250141560997591,-0.8229161915587698
2010-01-08,-1.6462144557836584,0.15942098072663557,0.16122449792463808,0.15923113299950356,0.16027527739385383,0.46819874838690917,CHKP,1.4113985614708553,-0.028125040978183514,-0.01249998509884236,-0.017187591269590553,-0.025781088881233004,0.18246937945753902
2010-01-11,-1.6437765015477015,0.1598481290602447,0.16046512512098582,0.1583768363322853,0.1598006580760238,1.1630145289853904,CHKP,-1.4473987932710248,-0.007812676951246988,-0.01249998509884236,-0.014062520489091757,0.0070312602445458785,0.7606148544923712
2010-01-12,-1.6418803264012678,0.16018035353028784,0.16041765413676495,0.1585192311800722,0.1594684336059807,0.3818575927221303,CHKP,-0.7326994545855547,-0.00546872485429648,-0.0007814167067011102,0.002343952096950508,0.00546872485429648,-0.8558514339833424
2010-01-13,-1.6389005930757876,0.16070242572746296,0.16174657012181323,0.16022780640963294,0.16060750186389697,1.1201583000207125,CHKP,-0.018000115900084712,0.01875012665983995,0.021875197440338744,0.02812474295503069,0.008593795634795277,0.8082389855244186
2010-01-14,-1.6323994506690993,0.1618414758805035,0.1623635480776786,0.15970575231733358,0.15970575231733358,1.158194513013813,CHKP,0.6966992227853853,-0.014843639172640043,0.010156033001891851,-0.008593497611642454,0.018749828636687126,0.04131834049508496
2010-01-15,-1.624002029782182,0.16331276860846286,0.16421451815502625,0.1612719508039832,0.16260084868415572,1.6429204670250592,CHKP,1.4113985614708553,0.047655988298418925,0.030468695051981198,0.025781088881233004,0.02421885151413643,0.5305271852893464
