index,adjusted price,close,high,low,open,volume,ticker,day,dopen,dhigh,dlow,dclose,dvolume
2010-01-04,-2.2037357232681973,0.11555999522480158,0.11752437828241136,0.11493150875799947,0.11723690523106131,1.6506075163129363,BIDU,-1.4473987932710248,-0.011450191674246428,-0.010524098026217748,-0.011281818310286325,-0.008692867071597781,0.5583847145090353
2010-01-05,-2.212078454010147,0.11439602985943956,0.11611521310097016,0.11342088566169267,0.11570373712601519,2.0841956875023513,BIDU,-0.7326994545855547,-0.011450191674246428,-0.010524098026217748,-0.011281818310286325,-0.008692867071597781,0.5583847145090353
2010-01-06,-2.1987461900345466,0.11625612746889885,0.11839805381421555,0.11535144583065488,0.11808804650520327,3.564422325932084,BIDU,-0.018000115900084712,0.017806787991839712,0.017048987415275357,0.014418043201216849,0.01389180618290759,1.9048064452957247
2010-01-07,-2.2146438832057407,0.1140381049996637,0.11598838264408036,0.11331097740020377,0.11566428067295206,1.8166339740724953,BIDU,0.6966992227853853,-0.018101461451893876,-0.01799619798973269,-0.015238873387084342,-0.01656490395732807,-2.2477922468683214
2010-01-08,-2.215371160652215,0.11393663633372099,0.11498787665538635,0.11160587806971203,0.11274166486191918,2.272486965030822,BIDU,1.4113985614708553,-0.021827033262932873,-0.007472099963515239,-0.01273422926912004,-0.0007578005765645044,0.5870267318886897
2010-01-11,-2.222845288790153,0.11289385710975611,0.11473704327489162,0.11211317839511707,0.11435939018858421,1.4106848894927642,BIDU,-1.4473987932710248,0.012081692154716574,-0.0018733042224860098,0.0037886817128383625,-0.007787810057502125,-1.1080374863124147
2010-01-12,-2.251287477624243,0.10892564529255057,0.1115269651635858,0.10840989462052227,0.11107884951777548,5.007796848882238,BIDU,-0.7326994545855547,-0.024500131037353354,-0.023973894019044095,-0.02765731226972112,-0.029635879954368168,4.628020321849255
2010-01-13,-2.144245460729557,0.1238599880344812,0.12490840082286164,0.11977059007587852,0.1247731200193485,22.233665640266214,BIDU,-0.018000115900084712,0.10227320902770284,0.09993685798120257,0.08484532132414516,0.11153446667797184,22.1603917533988
2010-01-14,-2.094249490085663,0.13083535138218427,0.13188376417056472,0.12241418318218465,0.12417563965898615,10.630623531039788,BIDU,0.6966992227853853,-0.004462175168678475,0.05209425311277948,0.019743202116124788,0.05209425311277948,-14.925835560452287
2010-01-15,-2.087280325828499,0.13180767879772337,0.13253198961497553,0.12924299859754348,0.13046051507808465,7.980534164234896,BIDU,1.4113985614708553,0.04693746756183165,0.004841155749456581,0.050999786100790846,0.0072616533316887935,-3.408534692573113
2010-01-19,-2.1414982507015585,0.12424327468520416,0.12739416811691529,0.1209317386590328,0.12682486632970785,9.682641247947924,BIDU,-0.7326994545855547,-0.027152192177840814,-0.03837090058632792,-0.06207115777925073,-0.05649339867215467,2.1902389633205575
