index,price,close,high,low,open,volume,ticker,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,dopen,dhigh,dlow,dclose,dvolume
2010-01-04,2.3666470050811768,0.6766235829666893,0.6955942148912992,0.6766235829666893,0.6867413065129512,-0.09129070306450442,601398.SS,-1.4298075040129405,-0.04073505483266281,0.5250493171277026,0.9506086393227798,6.090472207774916,-0.6284080398757924,5.918668586589761,0.7050239187279004,0.7281467725043987,-0.09615485108749439,-0.09615391793482116,-0.057694030435707644,0.09615298478214618,-0.21173271683610298
2010-01-05,2.388765573501587,0.6829471064852247,0.6892706300037601,0.672829321569959,0.6804176602564084,-0.20881179329450483,601398.SS,-0.7189074473803626,-0.022991630153413014,0.5250493171277026,0.9506086393227798,6.090472207774916,-0.6284080398757924,5.918668586589761,0.7394017817488497,0.7633034072949219,-0.09615485108749439,-0.09615391793482116,-0.057694030435707644,0.09615298478214618,-0.21173271683610298
2010-01-06,2.3622233867645264,0.6753588291677792,0.6829471064852247,0.6740940753688691,0.6829471064852247,-0.416964083842714,601398.SS,-0.008007390747784504,-0.04755564579786962,0.5025652597679299,0.9429295366044325,-0.6642595380436459,-0.9165428981893021,5.918668586589761,0.7233586010682177,0.7468967957576181,0.03846175380446172,-0.09615298478214618,0.019231343478569217,-0.11538432826071539,-0.37441056835359193
2010-01-07,2.304716110229492,0.6589175207339782,0.6791529064574982,0.656388013136158,0.6740940753688691,-0.1341190811487065,601398.SS,0.7028926658847936,-0.13280001010891937,0.5764667401125594,0.7437393387323566,-3.677896815122708,-1.204677756502864,5.918668586589761,0.6706453884412408,0.6929894553324004,-0.1346156717392846,-0.05769309728303267,-0.2692313434785692,-0.25,0.5069016561905499
2010-01-08,2.313563585281372,0.6614469669627947,0.6627115980236972,0.6551233207062517,0.656388013136158,-0.4350425589153871,601398.SS,1.4137927225173716,-0.16459424710033177,0.5553367769184103,0.7130028234257221,-2.886603653485969,-0.9374376038692629,5.918668586589761,0.6445179990202918,0.6662701945295306,-0.2692313434785692,-0.25,-0.01923041032589424,0.0384617538044652,-0.540929574682978
2010-01-11,2.3445286750793457,0.6702998753411427,0.7006531687179358,0.6639762904536035,0.6981236611201158,0.2638714699098875,601398.SS,-1.4298075040129405,-0.13403480572351278,0.5326612828042879,0.7367684603461858,-0.8507916047620185,0.2496344689119994,0.7858178901235967,0.6431426976650553,0.6648637380710969,0.6346156717392863,0.5769244407616019,0.13461473858660963,0.13461380543393292,1.253721901496402
2010-01-12,2.3622233867645264,0.6753588291677792,0.6778882753965958,0.6589175207339782,0.6702998753411427,-0.07952901800246019,601398.SS,-0.7189074473803626,-0.084167455219899,0.5261878279756104,0.7590230593526669,-0.030245250501827897,-0.2835882841432265,0.03343372216174753,0.6500183465281836,0.671895143015656,-0.4230774255437498,-0.3461539179348194,-0.07692164130357695,0.07692444076160189,-0.6171733927624281
2010-01-13,2.2516326904296875,0.6437409047300835,0.6627115980236972,0.6348878736137279,0.6576527669350681,1.0739168178153617,601398.SS,-0.008007390747784504,-0.2380966777355436,0.5714062860196845,0.6253050662870164,-2.662067605010617,-1.4129676114229213,-0.14168389382196298,0.612202337358274,0.6332224767474991,-0.19230690271696732,-0.23077052282678248,-0.3653852614133904,-0.48076958967410577,2.0695806515548383
2010-01-14,2.2516326904296875,0.6437409047300835,0.6500644896176226,0.6374172584735406,0.6475349820198024,-0.04155985969282356,601398.SS,0.7028926658847936,-0.34168682859325034,0.578077015949718,0.5548504923814862,-2.662067605010619,-1.1849865244202915,-0.1416838938219636,0.582789885781678,0.6031437363167109,-0.15384701521785382,-0.19230690271696732,0.03846082065178848,0.0,-2.0030062548482896
2010-01-15,2.247208595275879,0.6424762123001772,0.6475349820198024,0.6386820122724506,0.645005535790986,-0.2103542675552326,601398.SS,1.4137927225173716,-0.4189395472716908,0.5750794252874547,0.5053707615646045,-2.7247584575093797,-1.0089288890916588,-0.14168389382196464,0.557884823344877,0.5776744922280884,-0.038461753804463455,-0.038462686957138434,0.019231343478569217,-0.01923041032589424,-0.30376540671915
2010-01-18,2.247208595275879,0.6424762123001772,0.6424762123001772,0.6323584273849114,0.6399467047023569,0.010657574394211378,601398.SS,-1.4298075040129405,-0.4694595803397269,0.5661261149901783,0.47253980047665,-2.7247584575093797,-0.9786483397352612,0.3241577674297907,0.5375079540784039,0.5568360197919432,-0.07692257445625193,-0.07692164130357695,-0.09615391793482116,0.0,0.3959146483263255
2010-01-19,2.238361358642578,0.6399467047023569,0.6487997358187125,0.6386820122724506,0.6424762123001772,-0.08899602552879686,601398.SS,-0.7189074473803626,-0.5180431547474929,0.5577997747106198,0.4413209869928353,-2.851558725906267,-0.7573641646053433,-0.3223135325267878,0.518235283186185,0.5371267594582572,0.038462686957138434,0.09615298478214618,0.09615391793482116,-0.038462686957138434,-0.1796615876339548
2010-01-20,2.180853843688965,0.623505396268556,0.645005535790986,0.6209759500397395,0.6437409047300835,0.21305083455817866,601398.SS,-0.008007390747784504,-0.6638949104280544,0.5741938618232165,0.3580444529133843,-3.506906210228049,-1.066208459029408,0.7751215835372547,0.4881763701891805,0.5063869131277329,0.01923041032589424,-0.05769309728303267,-0.2692313434785692,-0.25,0.5413678984433921
2010-01-21,2.220666885375977,0.6348878736137279,0.6374172584735406,0.6272995962962824,0.6323584273849114,0.10732025057629237,601398.SS,0.7028926658847936,-0.6824700424479355,0.5628651949861474,0.3353574394663743,-2.297096942072237,-0.8515460891414757,0.775121583537256,0.471251714396033,0.4890788581647934,-0.17307742554374805,-0.11538432826071539,0.09615485108749612,0.17307742554374805,-0.1905694284981753
2010-01-22,2.247208595275879,0.6424762123001772,0.6500644896176226,0.6260349038663761,0.6298289811560951,0.7981607201288105,601398.SS,1.4137927225173716,-0.6319733671682556,0.5469479012825949,0.334582489256166,-1.6262402243543865,-0.5995804119565081,-0.3182164798763026,0.4620842175305419,0.4797036873158395,-0.038461753804463455,0.19230876902231728,-0.01923041032589424,0.11538526141339037,1.2392303216433296
2010-01-25,2.225090265274048,0.6361525046746305,0.6500644896176226,0.6336231811838215,0.6348878736137279,-0.18841622867985056,601398.SS,-1.4298075040129405,-0.6341917543393941,0.5348018398762588,0.32266062441627336,-1.9151710274803775,-0.5579096577683604,-0.3182164798763026,0.4497652997832983,0.4671057055276633,0.07692350760892691,0.0,0.11538432826071539,-0.0961557842401711,-1.7716385707350637
2010-01-26,2.2073957920074463,0.6310936735860014,0.6399467047023569,0.6272995962962824,0.6361525046746305,-0.12842878091703697,601398.SS,-0.7189074473803626,-0.6676720368412612,0.5261706597951078,0.30279918927987404,-2.127520983760945,-0.7578610824085281,0.05362659010631553,0.4356600950482796,0.4526809714709704,0.019229477173219264,-0.15384701521785382,-0.09615391793482116,-0.07692257445625193,0.10688501618844695
2010-01-27,2.1675827503204346,0.6197111962408294,0.6348878736137279,0.6121229189233839,0.6336231811838215,-0.17044494890003445,601398.SS,-0.008007390747784504,-0.7753705171989702,0.527909563697776,0.2594319120903384,-2.5472344883281965,-1.036625570593515,0.8098483630734238,0.4162464811249306,0.4328275752825139,-0.038459887499113506,-0.07692257445625193,-0.23077052282678073,-0.17307742554374805,-0.07620567441570472
2010-01-28,2.149888277053833,0.6146523651522003,0.6222406424696458,0.608328841633665,0.6171818727500206,-0.32372088618908645,601398.SS,0.7028926658847936,-0.8897880517442981,0.5316272726589135,0.21192301511473824,-2.7118587005653376,-1.1789994038075338,0.9747048556701919,0.39598142054684654,0.4121034443696247,-0.25,-0.19230876902231728,-0.05769123097768272,-0.07692257445625193,-0.2759106343797407
2010-01-29,2.14546537399292,0.613387672722294,0.6197111962408294,0.6108581651244739,0.6121229189233839,-0.4405426765465702,601398.SS,1.4137927225173716,-0.9780394165643853,0.5323839726332769,0.17074957923843162,-2.75198360926952,-1.1152137482397566,0.9747048556701922,0.37705531543880966,0.39274860067602935,-0.07692444076160189,-0.038461753804463455,0.038459887499113506,-0.01923041032589424,-0.21047751332530262
